itime,date,time,devid,vd,type,subtype,action,agent,analyticscksum,analyticssubmit,app,appcat,appid,applist,apprisk,cat,catdesc,countapp,countav,countdlp,countweb,craction,crlevel,crscore,devname,devtype,direction,dstcountry,dstdevtype,dstintf,dstintfrole,dstip,dstmac,dstosname,,dstport,dstserver,dtime,dtype,duration,epoch,eventid,eventtype,fctuid,filename,filesize,filetype,filtercat,filteridx,filtertype,,hostname,incidentserialno,lanin,lanout,level,logid,logtime,logver,masterdstmac,mastersrcmac,method,msg,osname,osversion,policyid,policytype,poluuid,profile,proto,rcvdbyte,rcvdpkt,,reqtype,scertcname,,sentbyte,sentpkt,service,sessionid,severity,srccountry,srcintf,srcintfrole,srcip,srcmac,srcname,srcport,srcserver,,,trandisp,transip,transport,unauthuser,unauthusersource,url,utmaction,virus,wanin,wanout
1506204738,2017-09-23,15:12:18,FG240D4614801539,root,"""traffic""","""forward""","""timeout""",,,,,"""unscanned""",,,,,,,,,,262144,"""low""",5,2ndFloor-FW,"""Fortinet Device""",,"""Canada""","""Router/NAT Device""","""wan2""","""lan""",208.91.113.183,"""08:5b:0e:02:9e:3a""",,,514,0,1506179537,,25,,,,,,,,,,,,,,,,"""notice""","""0000000013""",1506204738,56,"""08:5b:0e:02:9e:3a""","""08:5b:0e:7c:cf:b0""",,,"""FortiOS""",,9,"""policy""","""3a5730e0-5f34-51e6-57e6-6a3b9ecdd126""",,6,0,0,,,,,300,5,"""RSH""",42228567,,"""Reserved""","""FOS-GUI-DEV""","""lan""",172.27.4.121,"""08:5b:0e:7c:cf:b0""",,24003,0,,,"""noop""",,,,,,,,,
1506204738,2017-09-23,15:12:18,FG240D4614801539,root,"""traffic""","""forward""","""accept""",,,,,"""unscanned""",,,,,,,,,,,,,2ndFloor-FW,"""Fortinet Device""",,"""Canada""","""Router/NAT Device""","""wan2""","""lan""",208.91.112.53,"""08:5b:0e:02:9e:3a""",,,53,0,1506179537,,474,,,,,,,,,,,,,,,,"""notice""","""0000000013""",1506204738,56,"""08:5b:0e:02:9e:3a""","""52:54:00:85:b1:d3""",,,"""FortiOS""",,9,"""policy""","""3a5730e0-5f34-51e6-57e6-6a3b9ecdd126""",,17,30265,62,,,,,4017,63,"""DNS""",42224294,,"""Reserved""","""FOS-GUI-DEV""","""lan""",172.27.4.31,"""52:54:00:85:b1:d3""",,2673,0,,,"""noop""",,,,,,,,,
1506204738,2017-09-23,15:12:18,FG240D4614801539,root,"""traffic""","""forward""","""timeout""",,,,,"""unscanned""",,,,,,,,,,262144,"""low""",5,2ndFloor-FW,"""Router/NAT Device""",,"""Reserved""","""Router/NAT Device""","""wan2""","""lan""",172.16.116.245,"""08:5b:0e:02:9e:3a""",,,514,0,1506179537,,25,,,,,,,,,,,,,,,,"""notice""","""0000000013""",1506204738,56,"""08:5b:0e:02:9e:3a""","""90:6c:ac:07:d7:88""",,,,,9,"""policy""","""3a5730e0-5f34-51e6-57e6-6a3b9ecdd126""",,6,0,0,,,,,300,5,"""RSH""",42228568,,"""Reserved""","""FOS-GUI-DEV""","""lan""",172.27.4.141,"""90:6c:ac:07:d7:88""",,10089,0,,,"""noop""",,,,,,,,,
1506204738,2017-09-23,15:12:18,FG240D4614801539,root,"""utm""","""app-ctrl""","""pass""",,,,"""SSL""","""Network.Service""",15895,"""default""","""elevated""",,,,,,,,,,2ndFloor-FW,,,,,"""wan2""","""lan""",192.168.100.74,,,,514,,1506179537,,,,,"""app-ctrl-all""","""6B94CF2D0B8D4F01ADE4CCBD8CCFF860""",,,,,,,,"""FSA1KD3A15000241""",702499831,,,"""information""","""1059028704""",1506204738,56,,,,"""Network.Service: SSL,""",,,3,,,,6,,,,,"""FSA1KD3A15000241""",,,,"""RSH""",42228781,,,"""lan""","""lan""",172.27.2.207,,,60259,,,,,,,"""Administrator""","""forticlient""","""/""",,,,
1506204738,2017-09-23,15:12:18,FG240D4614801539,root,"""utm""","""app-ctrl""","""pass""",,,,"""SSL_TLSv1.2""","""Network.Service""",41540,"""default""","""medium""",,,,,,,,,,2ndFloor-FW,,,,,"""lan""","""lan""",192.168.100.74,,,,514,,1506179537,,,,,"""app-ctrl-all""","""6B94CF2D0B8D4F01ADE4CCBD8CCFF860""",,,,,,,,"""FSA1KD3A15000241""",702499832,,,"""information""","""1059028704""",1506204738,56,,,,"""Network.Service: SSL_TLSv1.2,""",,,3,,,,6,,,,,"""FSA1KD3A15000241""",,,,"""RSH""",42228781,,,"""wan2""","""lan""",172.27.2.207,,,60259,,,,,,,"""Administrator""","""forticlient""","""/""",,,,
1506204738,2017-09-23,15:12:18,FG240D4614801539,root,"""utm""","""app-ctrl""","""pass""",,,,"""SSL""","""Network.Service""",15895,"""default""","""elevated""",,,,,,,,,,2ndFloor-FW,,,,,"""wan2""","""lan""",10.10.14.12,,,,8013,,1506179537,,,,,"""app-ctrl-all""","""F72831409FE54C63A32FA90D2507BD3B""",,,,,,,,,2081635245,,,"""information""","""1059028704""",1506204738,56,,,,"""Network.Service: SSL,""",,,3,,,,6,,,,,,,,,"""tcp/8013""",42228798,,,"""lan""","""lan""",172.27.2.204,,,59743,,,,,,,"""Administrator""","""forticlient""",,,,,
1506204738,2017-09-23,15:12:18,FG240D4614801539,root,"""utm""","""app-ctrl""","""pass""",,,,"""SSL_TLSv1.2""","""Network.Service""",41540,"""default""","""medium""",,,,,,,,,,2ndFloor-FW,,,,,"""lan""","""lan""",10.10.14.12,,,,8013,,1506179537,,,,,"""app-ctrl-all""","""F72831409FE54C63A32FA90D2507BD3B""",,,,,,,,,2081635246,,,"""information""","""1059028704""",1506204738,56,,,,"""Network.Service: SSL_TLSv1.2,""",,,3,,,,6,,,,,,,,,"""tcp/8013""",42228798,,,"""wan2""","""lan""",172.27.2.204,,,59743,,,,,,,"""Administrator""","""forticlient""",,,,,
1506204738,2017-09-23,15:12:18,FG240D4614801539,root,"""traffic""","""forward""","""accept""",,,,,"""unscanned""",,,,,,,,,,,,,2ndFloor-FW,"""Fortinet Device""",,"""United States""","""Router/NAT Device""","""wan2""","""lan""",3.3.3.3,"""08:5b:0e:02:9e:3a""",,,,0,1506179537,,64,,,,,,,,,,,,,,,,"""notice""","""0000000013""",1506204738,56,"""08:5b:0e:02:9e:3a""","""08:5b:0e:82:bb:9e""",,,"""FortiOS""",,9,"""policy""","""3a5730e0-5f34-51e6-57e6-6a3b9ecdd126""",,1,0,0,,,,,300,5,"""PING""",42228260,,"""Reserved""","""FOS-GUI-DEV""","""lan""",172.27.4.47,"""08:5b:0e:82:bb:9e""",,,0,,,"""noop""",,,,,,,,,
1506204740,2017-09-23,15:12:18,FG240D4614801539,root,"""traffic""","""forward""","""accept""",,,,,"""unscanned""",,,,,,,,,,,,,2ndFloor-FW,"""Fortinet Device""",,"""United States""","""Router/NAT Device""","""wan2""","""lan""",12.2.2.2,"""08:5b:0e:02:9e:3a""",,,,0,1506179538,,64,,,,,,,,,,,,,,,,"""notice""","""0000000013""",1506204738,56,"""08:5b:0e:02:9e:3a""","""08:5b:0e:82:bb:9e""",,,"""FortiOS""",,9,"""policy""","""3a5730e0-5f34-51e6-57e6-6a3b9ecdd126""",,1,0,0,,,,,300,5,"""PING""",42228259,,"""Reserved""","""FOS-GUI-DEV""","""lan""",172.27.4.47,"""08:5b:0e:82:bb:9e""",,,0,,,"""noop""",,,,,,,,,
1506204740,2017-09-23,15:12:18,FG240D4614801539,root,"""traffic""","""local""","""close""",,,,"""Endpoint Control Registration""","""unscanned""",,,,,,,,,,,,,2ndFloor-FW,"""Windows PC""",,"""Reserved""",,"""root""","""undefined""",172.27.2.1,,,,8013,,1506179538,,1,,,,"""F72831409FE54C63A32FA90D2507BD3B""",,,,,,,,,,,,"""notice""","""0001000014""",1506204738,56,,"""64:00:6a:05:77:4c""",,,"""Windows""","""Server""",0,"""local-in-policy""",,,6,132,3,,,,,172,4,"""tcp/8013""",42228789,,"""Reserved""","""lan""","""lan""",172.27.2.204,"""64:00:6a:05:77:4c""","""WIN-7OCCV95EF28""",59740,0,,,"""noop""",,,"""Administrator""","""forticlient""",,,,,
1506204740,2017-09-23,15:12:18,FG240D4614801539,root,"""traffic""","""forward""","""accept""",,,,,"""unscanned""",,,,,,,,,,,,,2ndFloor-FW,"""Fortinet Device""",,"""Canada""","""Router/NAT Device""","""wan2""","""lan""",208.91.113.71,"""08:5b:0e:02:9e:3a""",,,123,0,1506179538,,180,,,,,,,,,,,,,,,,"""notice""","""0000000013""",1506204738,56,"""08:5b:0e:02:9e:3a""","""70:4c:a5:23:4a:e6""",,,"""FortiOS""",,9,"""policy""","""3a5730e0-5f34-51e6-57e6-6a3b9ecdd126""",,17,0,0,,,,,76,1,"""NTP""",42227185,,"""Reserved""","""FOS-GUI-DEV""","""lan""",172.27.4.110,"""70:4c:a5:23:4a:e6""","""FG101E4Q17001438""",123,0,,,"""noop""",,,,,,,,,
1506204740,2017-09-23,15:12:18,FG240D4614801539,root,"""traffic""","""local""","""close""",,,,"""Endpoint Control Registration""","""unscanned""",,,,,,,,,,,,,2ndFloor-FW,"""Windows PC""",,"""Reserved""",,"""root""","""undefined""",172.27.2.1,,,,8013,,1506179538,,1,,,,"""F72831409FE54C63A32FA90D2507BD3B""",,,,,,,,,,,,"""notice""","""0001000014""",1506204738,56,,"""64:00:6a:05:77:4c""",,,"""Windows""","""Server""",0,"""local-in-policy""",,,6,686,10,,,,,2358,10,"""tcp/8013""",42228790,,"""Reserved""","""lan""","""lan""",172.27.2.204,"""64:00:6a:05:77:4c""","""WIN-7OCCV95EF28""",59741,0,,,"""noop""",,,"""Administrator""","""forticlient""",,,,,
1506204740,2017-09-23,15:12:18,FG240D4614801539,root,"""traffic""","""forward""","""timeout""",,,,,"""unscanned""",,,,,,,,,,262144,"""low""",5,2ndFloor-FW,"""Fortinet Device""",,"""Canada""","""Router/NAT Device""","""wan2""","""lan""",208.91.113.127,"""08:5b:0e:02:9e:3a""",,,541,0,1506179538,,25,,,,,,,,,,,,,,,,"""notice""","""0000000013""",1506204738,56,"""08:5b:0e:02:9e:3a""","""70:4c:a5:23:4a:e6""",,,"""FortiOS""",,9,"""policy""","""3a5730e0-5f34-51e6-57e6-6a3b9ecdd126""",,6,0,0,,,,,300,5,"""tcp/541""",42228570,,"""Reserved""","""FOS-GUI-DEV""","""lan""",172.27.4.110,"""70:4c:a5:23:4a:e6""","""FG101E4Q17001438""",16410,0,,,"""noop""",,,,,,,,,
1506204740,2017-09-23,15:12:18,FG240D4614801539,root,"""traffic""","""forward""","""accept""",,,,,"""unscanned""",,,,,,,,,,,,,2ndFloor-FW,"""Router/NAT Device""",,"""Canada""","""Router/NAT Device""","""wan2""","""lan""",208.91.112.53,"""08:5b:0e:02:9e:3a""",,,53,0,1506179538,,243,,,,,,,,,,,,,,,,"""notice""","""0000000013""",1506204738,56,"""08:5b:0e:02:9e:3a""","""08:5b:0e:7c:cd:f8""",,,,,9,"""policy""","""3a5730e0-5f34-51e6-57e6-6a3b9ecdd126""",,17,9841,20,,,,,1432,22,"""DNS""",42226503,,"""Reserved""","""FOS-GUI-DEV""","""lan""",172.27.4.90,"""08:5b:0e:7c:cd:f8""",,64218,0,,,"""noop""",,,,,,,,,
1506204740,2017-09-23,15:12:19,FG240D4614801539,root,"""traffic""","""forward""","""timeout""",,,,,"""unknown""",,"""default""",,,,,,,,262144,"""low""",5,2ndFloor-FW,"""Router/NAT Device""",,"""Canada""","""Router/NAT Device""","""wan2""","""lan""",208.91.113.180,"""08:5b:0e:02:9e:3a""",,,541,0,1506179539,,25,,,,,,,,,,,,,,,,"""notice""","""0000000013""",1506204739,56,"""08:5b:0e:02:9e:3a""","""08:5b:0e:02:10:98""",,,,,7,"""policy""","""1e0f1e62-5dc1-51e6-9655-f89b296ad7d9""",,6,0,0,,,,,300,5,"""tcp/541""",42228572,,"""Reserved""","""FOS-GUI-QA-VLAN""","""lan""",172.27.5.15,"""08:5b:0e:02:10:98""",,11208,0,,,"""noop""",,,,,,,,,
1506204740,2017-09-23,15:12:19,FG240D4614801539,root,"""traffic""","""forward""","""ip-conn""",,,,,"""unscanned""",,,,,,,,,,262144,"""low""",5,2ndFloor-FW,"""Router/NAT Device""",,,,"""FOS-GUI-QA-VLAN""","""lan""",172.27.5.49,,,,514,,1506179539,,,,,,,,,,,,,,,,,,"""warning""","""0000000011""",1506204739,56,,"""08:5b:0e:dd:70:aa""",,,,,8,"""policy""","""d5e2e370-5f33-51e6-763d-73e339e9076b""",,6,,,,,,,,,"""RSH""",42228695,,,"""FOS-GUI-DEV""","""lan""",172.27.4.170,"""08:5b:0e:dd:70:aa""",,1735,0,,,,,,,,,,,,
1506204740,2017-09-23,15:12:19,FG240D4614801539,root,"""traffic""","""forward""","""timeout""",,,,,"""unscanned""",,,,,,,,,,262144,"""low""",5,2ndFloor-FW,"""Router/NAT Device""",,"""Reserved""",,"""FOS-GUI-QA-VLAN""","""lan""",172.27.5.49,,,,514,,1506179539,,13,,,,,,,,,,,,,,,,"""notice""","""0000000013""",1506204739,56,,"""08:5b:0e:dd:70:aa""",,,,,8,"""policy""","""d5e2e370-5f33-51e6-763d-73e339e9076b""",,6,264,3,,,,,180,3,"""RSH""",42228695,,"""Reserved""","""FOS-GUI-DEV""","""lan""",172.27.4.170,"""08:5b:0e:dd:70:aa""",,1735,0,,,"""noop""",,,,,,,,,
1506204740,2017-09-23,15:12:19,FG240D4614801539,root,"""traffic""","""forward""","""timeout""",,,,,"""unscanned""",,,,,,,,,,262144,"""low""",5,2ndFloor-FW,"""Router/NAT Device""",,"""Reserved""","""Router/NAT Device""","""wan2""","""lan""",172.16.116.245,"""08:5b:0e:02:9e:3a""",,,514,0,1506179539,,25,,,,,,,,,,,,,,,,"""notice""","""0000000013""",1506204739,56,"""08:5b:0e:02:9e:3a""","""90:6c:ac:07:d7:88""",,,,,9,"""policy""","""3a5730e0-5f34-51e6-57e6-6a3b9ecdd126""",,6,0,0,,,,,300,5,"""RSH""",42228574,,"""Reserved""","""FOS-GUI-DEV""","""lan""",172.27.4.141,"""90:6c:ac:07:d7:88""",,63492,0,,,"""noop""",,,,,,,,,
1506204740,2017-09-23,15:12:19,FG240D4614801539,root,"""traffic""","""forward""","""close""",,,,,"""unknown""",,"""default""",,,,,,,,,,,2ndFloor-FW,"""Windows PC""",,"""Reserved""","""Router/NAT Device""","""wan2""","""lan""",10.10.14.12,"""08:5b:0e:02:9e:3a""",,,8013,0,1506179539,,1,,,,"""F72831409FE54C63A32FA90D2507BD3B""",,,,,,,,,,,,"""notice""","""0000000013""",1506204739,56,"""08:5b:0e:02:9e:3a""","""64:00:6a:05:77:4c""",,,"""Windows""","""Server""",3,"""policy""","""2a8cdb82-9497-51e5-9213-034a01690fc6""",,6,132,3,,,,,172,4,"""tcp/8013""",42228797,,"""Reserved""","""lan""","""lan""",172.27.2.204,"""64:00:6a:05:77:4c""","""WIN-7OCCV95EF28""",59742,0,,,"""noop""",,,"""Administrator""","""forticlient""",,,,,
1506204740,2017-09-23,15:12:19,FG240D4614801539,root,"""traffic""","""forward""","""timeout""",,,,,"""unscanned""",,,,,,,,,,262144,"""low""",5,2ndFloor-FW,"""Router/NAT Device""",,"""Canada""","""Router/NAT Device""","""wan2""","""lan""",208.91.113.116,"""08:5b:0e:02:9e:3a""",,,541,0,1506179539,,10,,,,,,,,,,,,,,,,"""notice""","""0000000013""",1506204739,56,"""08:5b:0e:02:9e:3a""","""08:5b:0e:7c:cd:f8""",,,,,9,"""policy""","""3a5730e0-5f34-51e6-57e6-6a3b9ecdd126""",,6,0,0,,,,,60,1,"""tcp/541""",42228719,,"""Reserved""","""FOS-GUI-DEV""","""lan""",172.27.4.90,"""08:5b:0e:7c:cd:f8""",,63630,0,,,"""noop""",,,,,,,,,
1506204740,2017-09-23,15:12:19,FG240D4614801539,root,"""traffic""","""forward""","""client-rst""",,,,"""SSL_TLSv1.2""","""Network.Service""",41540,"""default""","""medium""",,,2,,,,,,,2ndFloor-FW,"""Windows PC""",,"""Reserved""","""Router/NAT Device""","""wan2""","""lan""",192.168.100.74,"""08:5b:0e:02:9e:3a""",,,514,0,1506179539,,9,,,,"""F72831409FE54C63A32FA90D2507BD3B""",,,,,,,,,,,,"""notice""","""0000000013""",1506204739,56,"""08:5b:0e:02:9e:3a""","""64:00:6a:05:77:4c""",,,"""Windows""","""Server""",3,"""policy""","""2a8cdb82-9497-51e5-9213-034a01690fc6""",,6,3683,,,,,,3182,10,"""RSH""",42228724,,"""Reserved""","""lan""","""lan""",172.27.2.204,"""64:00:6a:05:77:4c""","""WIN-7OCCV95EF28""",59738,0,,,"""noop""",,,"""Administrator""","""forticlient""",,"""allow""",,,
1506204740,2017-09-23,15:12:20,FG240D4614801539,root,"""traffic""","""forward""","""accept""",,,,,"""unscanned""",,,,,,,,,,,,,2ndFloor-FW,"""Router/NAT Device""",,"""United States""","""Router/NAT Device""","""wan2""","""lan""",64.4.23.164,"""08:5b:0e:02:9e:3a""",,,40013,0,1506179540,,180,,,,,,,,,,,,,,,,"""notice""","""0000000013""",1506204740,56,"""08:5b:0e:02:9e:3a""","""d0:67:e5:05:67:ab""",,,,,9,"""policy""","""3a5730e0-5f34-51e6-57e6-6a3b9ecdd126""",,17,48,1,,,,,65,1,"""udp/40013""",42227192,,"""Reserved""","""FOS-GUI-DEV""","""lan""",172.27.4.80,"""d0:67:e5:05:67:ab""",,3203,0,,,"""noop""",,,,,,,,,
1506204740,2017-09-23,15:12:20,FG240D4614801539,root,"""traffic""","""forward""","""close""",,,,,"""unscanned""",,,,,,,,,,,,,2ndFloor-FW,"""Fortinet Device""",,"""Canada""","""Router/NAT Device""","""wan2""","""lan""",208.91.113.201,"""08:5b:0e:02:9e:3a""",,,514,0,1506179540,,31,,,,,,,,,,,,,,,,"""notice""","""0000000013""",1506204740,56,"""08:5b:0e:02:9e:3a""","""00:09:0f:b9:7f:f2""",,,"""FortiOS""",,9,"""policy""","""3a5730e0-5f34-51e6-57e6-6a3b9ecdd126""",,6,1983,7,,,,,1964,11,"""RSH""",42228543,,"""Reserved""","""FOS-GUI-DEV""","""lan""",172.27.4.101,"""00:09:0f:b9:7f:f2""",,6553,0,,,"""noop""",,,,,,,,,
1506204740,2017-09-23,15:12:20,FG240D4614801539,root,"""traffic""","""forward""","""timeout""",,,,,"""unscanned""",,,,,,,,,,262144,"""low""",5,2ndFloor-FW,"""Router/NAT Device""",,"""Reserved""","""Router/NAT Device""","""wan2""","""lan""",10.10.10.10,"""08:5b:0e:02:9e:3a""",,,445,0,1506179540,,17,,,,,,,,,,,,,,,,"""notice""","""0000000013""",1506204740,56,"""08:5b:0e:02:9e:3a""","""52:54:00:2e:a2:66""",,,,,9,"""policy""","""3a5730e0-5f34-51e6-57e6-6a3b9ecdd126""",,6,0,0,,,,,240,4,"""SMB""",42228658,,"""Reserved""","""FOS-GUI-DEV""","""lan""",172.27.4.29,"""52:54:00:2e:a2:66""",,9406,0,,,"""noop""",,,,,,,,,
1506204740,2017-09-23,15:12:20,FG240D4614801539,root,"""utm""","""app-ctrl""","""pass""",,,,"""Skype""","""Collaboration""",10,"""default""","""elevated""",,,,,,,,,,2ndFloor-FW,,,,,"""wan2""","""lan""",65.55.223.13,,,,40018,,1506179540,,,,,"""app-ctrl-all""",,,,,,,,,,702499838,,,"""information""","""1059028704""",1506204740,56,,,,"""Collaboration: Skype_Communication,""",,,7,,,,17,,,,,,,,,"""udp/40018""",42228827,,,"""FOS-GUI-QA-VLAN""","""lan""",172.27.5.10,,,40759,,,,,,,,,,,,,
1506204740,2017-09-23,15:12:20,FG240D4614801539,root,"""utm""","""app-ctrl""","""pass""",,,,"""Skype""","""Collaboration""",10,"""default""","""elevated""",,,,,,,,,,2ndFloor-FW,,,,,"""wan2""","""lan""",65.55.223.14,,,,40012,,1506179540,,,,,"""app-ctrl-all""",,,,,,,,,,2081635251,,,"""information""","""1059028704""",1506204740,56,,,,"""Collaboration: Skype_Communication,""",,,7,,,,17,,,,,,,,,"""udp/40012""",42228828,,,"""FOS-GUI-QA-VLAN""","""lan""",172.27.5.10,,,40759,,,,,,,,,,,,,
1506204741,2017-09-23,15:12:20,FG240D4614801539,root,"""traffic""","""forward""","""accept""",,,,,"""unscanned""",,,,,,,,,,,,,2ndFloor-FW,"""Linux PC""",,"""United Kingdom""","""Router/NAT Device""","""wan2""","""lan""",91.189.89.199,"""08:5b:0e:02:9e:3a""",,,123,0,1506179540,,180,,,,,,,,,,,,,,,,"""notice""","""0000000013""",1506204740,56,"""08:5b:0e:02:9e:3a""","""f8:bc:12:56:8e:3e""",,,"""Linux""","""Ubuntu (x64)""",9,"""policy""","""3a5730e0-5f34-51e6-57e6-6a3b9ecdd126""",,17,76,1,,,,,76,1,"""NTP""",42227195,,"""Reserved""","""FOS-GUI-DEV""","""lan""",172.27.4.8,"""f8:bc:12:56:8e:3e""","""LUDWIG""",123,0,,,"""noop""",,,,,,,,,
1506204741,2017-09-23,15:12:20,FG240D4614801539,root,"""traffic""","""forward""","""timeout""",,,,,"""unscanned""",,,,,,,,,,262144,"""low""",5,2ndFloor-FW,"""Fortinet Device""",,"""Reserved""","""Router/NAT Device""","""wan2""","""lan""",172.16.116.245,"""08:5b:0e:02:9e:3a""",,,514,0,1506179540,,25,,,,,,,,,,,,,,,,"""notice""","""0000000013""",1506204740,56,"""08:5b:0e:02:9e:3a""","""52:54:00:c7:f5:56""",,,"""FortiOS""",,9,"""policy""","""3a5730e0-5f34-51e6-57e6-6a3b9ecdd126""",,6,0,0,,,,,300,5,"""RSH""",42228580,,"""Reserved""","""FOS-GUI-DEV""","""lan""",172.27.4.33,"""52:54:00:c7:f5:56""",,5721,0,,,"""noop""",,,,,,,,,
1506204741,2017-09-23,15:12:20,FG240D4614801539,root,"""traffic""","""forward""","""client-rst""",,,,"""SSL_TLSv1.2""","""Network.Service""",41540,"""default""","""medium""",,,2,,,,,,,2ndFloor-FW,"""Fortinet Device""",,"""Reserved""","""Router/NAT Device""","""wan2""","""lan""",192.168.100.74,"""08:5b:0e:02:9e:3a""",,,514,0,1506179540,,9,,,,,,,,,,,,,,,,"""notice""","""0000000013""",1506204740,56,"""08:5b:0e:02:9e:3a""","""08:5b:0e:db:3b:28""",,,"""FortiOS""",,2,"""policy""","""09572260-9497-51e5-3ec2-6193633ee437""",,6,3723,,,,,,3182,10,"""RSH""",42228730,,"""Reserved""","""VideoTools""","""lan""",172.27.1.101,"""08:5b:0e:db:3b:28""","""FGT60D4615027771""",8123,0,,,"""noop""",,,"""omiroshensky""","""kerberos""",,"""allow""",,,
1506204741,2017-09-23,15:12:20,FG240D4614801539,root,"""traffic""","""forward""","""client-rst""",,,,,"""unscanned""",,,,,,,,,,,,,2ndFloor-FW,"""Router/NAT Device""",,"""Canada""","""Router/NAT Device""","""wan2""","""lan""",208.91.113.84,"""08:5b:0e:02:9e:3a""",,,636,0,1506179540,,5,,,,,,,,,,,,,,,,"""notice""","""0000000013""",1506204740,56,"""08:5b:0e:02:9e:3a""","""90:6c:ac:07:d7:88""",,,,,9,"""policy""","""3a5730e0-5f34-51e6-57e6-6a3b9ecdd126""",,6,5750,,,,,,1239,11,"""tcp/636""",42228765,,"""Reserved""","""FOS-GUI-DEV""","""lan""",172.27.4.141,"""90:6c:ac:07:d7:88""",,63182,0,,,"""noop""",,,,,,,,,
1506204741,2017-09-23,15:12:20,FG240D4614801539,root,"""utm""","""app-ctrl""","""pass""",,,,"""SSL""","""Network.Service""",15895,"""default""","""elevated""",,,,,,,,,,2ndFloor-FW,,,,,"""wan2""","""lan""",192.168.100.74,,,,514,,1506179540,,,,,"""app-ctrl-all""","""F72831409FE54C63A32FA90D2507BD3B""",,,,,,,,"""FSA1KD3A15000241""",702499836,,,"""information""","""1059028704""",1506204740,56,,,,"""Network.Service: SSL,""",,,3,,,,6,,,,,"""FSA1KD3A15000241""",,,,"""RSH""",42228801,,,"""lan""","""lan""",172.27.2.204,,,59744,,,,,,,"""Administrator""","""forticlient""","""/""",,,,
1506204741,2017-09-23,15:12:20,FG240D4614801539,root,"""utm""","""app-ctrl""","""pass""",,,,"""SSL_TLSv1.2""","""Network.Service""",41540,"""default""","""medium""",,,,,,,,,,2ndFloor-FW,,,,,"""lan""","""lan""",192.168.100.74,,,,514,,1506179540,,,,,"""app-ctrl-all""","""F72831409FE54C63A32FA90D2507BD3B""",,,,,,,,"""FSA1KD3A15000241""",702499837,,,"""information""","""1059028704""",1506204740,56,,,,"""Network.Service: SSL_TLSv1.2,""",,,3,,,,6,,,,,"""FSA1KD3A15000241""",,,,"""RSH""",42228801,,,"""wan2""","""lan""",172.27.2.204,,,59744,,,,,,,"""Administrator""","""forticlient""","""/""",,,,
1506204741,2017-09-23,15:12:20,FG240D4614801539,root,"""traffic""","""forward""","""timeout""",,,,,"""unscanned""",,,,,,,,,,262144,"""low""",5,2ndFloor-FW,"""Router/NAT Device""",,"""Reserved""","""Router/NAT Device""","""wan2""","""lan""",10.10.10.10,"""08:5b:0e:02:9e:3a""",,,389,0,1506179540,,10,,,,,,,,,,,,,,,,"""notice""","""0000000013""",1506204740,56,"""08:5b:0e:02:9e:3a""","""52:54:00:2e:a2:66""",,,,,9,"""policy""","""3a5730e0-5f34-51e6-57e6-6a3b9ecdd126""",,6,0,0,,,,,60,1,"""Internet-Locator-Service""",42228727,,"""Reserved""","""FOS-GUI-DEV""","""lan""",172.27.4.29,"""52:54:00:2e:a2:66""",,22086,0,,,"""noop""",,,,,,,,,
1506204741,2017-09-23,15:12:20,FG240D4614801539,root,"""utm""","""webfilter""","""passthrough""",,,,,,,,,69,"""Instant Messaging""",,,,,,,,2ndFloor-FW,,"""outgoing""",,,"""wan2""","""lan""",65.52.108.76,,,,443,,1506179540,,,,,"""ftgd_allow""",,,,,,,,,"""bn2-client-s.gateway.messenger.live.com""",,,,"""notice""","""0317013312""",1506204740,56,,,"""domain""","""URL belongs to an allowed category in policy""",,,2,,,"""default""",6,0,,,"""direct""",,,213,,"""HTTPS""",42228834,,,"""VideoTools""","""lan""",172.27.1.100,,,42560,,,,,,,,,"""/""",,,,
1506204741,2017-09-23,15:12:21,FG240D4614801539,root,"""traffic""","""forward""","""timeout""",,,,,"""unscanned""",,,,,,,,,,262144,"""low""",5,2ndFloor-FW,"""Fortinet Device""",,"""Reserved""","""Router/NAT Device""","""wan2""","""lan""",172.16.116.245,"""08:5b:0e:02:9e:3a""",,,514,0,1506179540,,25,,,,,,,,,,,,,,,,"""notice""","""0000000013""",1506204741,56,"""08:5b:0e:02:9e:3a""","""00:09:0f:b0:f1:12""",,,"""FortiOS""",,9,"""policy""","""3a5730e0-5f34-51e6-57e6-6a3b9ecdd126""",,6,0,0,,,,,300,5,"""RSH""",42228585,,"""Reserved""","""FOS-GUI-DEV""","""lan""",172.27.4.30,"""00:09:0f:b0:f1:12""",,1304,0,,,"""noop""",,,,,,,,,
1506204741,2017-09-23,15:12:21,FG240D4614801539,root,"""utm""","""app-ctrl""","""pass""",,,,"""Microsoft.Portal""","""Collaboration""",41469,"""default""","""elevated""",,,,,,,,,,2ndFloor-FW,,,,,"""wan2""","""lan""",65.52.108.76,,,,443,,1506179540,,,,,"""app-ctrl-all""",,,,,,,,,"""apis.skype.com""",2081635252,,,"""information""","""1059028704""",1506204741,56,,,,"""Collaboration: Microsoft.Portal,""",,,2,,,,6,,,,,"""apis.skype.com""",,,,"""HTTPS""",42228834,,,"""VideoTools""","""lan""",172.27.1.100,,,42560,,,,,,,,,"""/""",,,,
